4;22;1194;9.903470;829;-0.786017;0.281100
4;22;1194;9.903470;829;-0.786017;0.072101
4;38;1195;9.861552;830;1.570000;0.443365
5;0;1195;9.697208;853;-1.081359;0.299252
5;1;1191;9.705671;852;-1.081359;0.377300
5;1;1196;9.695925;850;0.070513;0.115222
5;1;1200;9.697067;853;1.325356;0.225675
5;1;1192;9.690095;855;4.485131;0.126207
5;1;1199;9.686052;857;2.244957;0.347456
5;1;1196;9.677657;860;3.212106;0.248228
5;9;1195;9.694876;854;4.485131;0.153748
5;10;1197;9.688068;854;1.325356;0.492775
5;21;1196;9.695589;853;0.070513;0.263345
5;22;1194;9.690448;853;-1.081359;0.472205
5;22;1194;9.690448;853;-1.081359;0.257153
5;22;1194;9.690448;853;-1.081359;0.032561
5;22;1194;9.690448;853;-1.081359;0.348457
5;22;1194;9.690448;853;-1.081359;0.388122
5;22;1194;9.690448;853;-1.081359;0.348215
5;38;1196;9.695532;854;1.570000;0.330844
6;0;1164;9.831340;834;-0.322511;0.428105
6;1;1164;9.754359;833;-0.322511;0.484257
6;1;1166;9.766703;832;0.694088;0.477923
6;1;1161;9.706494;834;4.612276;0.249475
6;1;1167;9.858805;834;1.479692;0.061119
6;1;1166;9.801104;836;2.479887;0.362057
6;1;1164;9.793851;837;3.140796;0.093790
6;9;1165;9.826575;834;1.479692;0.483545
6;10;1163;9.767039;834;4.612276;0.443918
6;21;1165;9.793840;833;0.694088;0.188784
6;22;1164;9.831340;834;-0.322511;0.146693
6;22;1164;9.831340;834;-0.322511;0.067918
6;22;1164;9.831340;834;-0.322511;0.475821
6;22;1164;9.831340;834;-0.322511;0.374470
6;22;1164;9.831340;834;-0.322511;0.357331
6;22;1164;9.831340;834;-0.322511;0.191976
6;38;1164;9.831340;834;1.570000;0.283331
7;0;1194;9.674651;867;-0.829452;0.251757
7;1;1192;9.666763;866;-0.829452;0.365902
7;1;1195;9.669150;865;0.070513;0.232898
7;1;1197;9.690484;867;1.070927;0.355653
7;1;1192;9.676371;867;-1.418596;0.418480
7;1;1192;9.697901;870;4.101105;0.185072
7;1;1198;9.760258;871;2.355576;0.224519
7;9;1194;9.677887;868;-1.418596;0.303673
7;10;1196;9.700935;868;1.070927;0.270238
7;21;1195;9.690221;867;0.070513;0.110964
7;22;1194;9.674651;867;-0.829452;0.494329
7;22;1194;9.674651;867;-0.829452;0.270304
7;22;1194;9.674651;867;-0.829452;0.128225
7;22;1194;9.674651;867;-0.829452;0.021844
7;22;1194;9.674651;867;-0.829452;0.293951
7;22;1194;9.674651;867;-0.829452;0.050256
7;38;1195;9.683102;868;1.570000;0.031759
8;0;1169;9.689587;854;-0.464373;0.493142
8;1;1168;9.680466;852;-0.464373;0.159873
8;1;1169;9.692114;852;0.164362;0.070484
8;1;1172;9.685650;853;0.926726;0.330574
8;1;1173;9.704292;856;1.712245;0.268024
8;1;1165;9.666892;856;4.413418;0.338881
8;1;1169;9.678599;857;3.030143;0.245666
8;9;1170;9.705432;855;1.712245;0.451900
8;10;1170;9.691147;854;0.926726;0.446737
8;21;1169;9.689587;854;0.164362;0.246255
8;22;1168;9.681441;854;-0.464373;0.454323
8;22;1168;9.681441;854;-0.464373;0.169346
8;22;1168;9.681441;854;-0.464373;0.040478
8;22;1168;9.681441;854;-0.464373;0.418518
8;22;1168;9.681441;854;-0.464373;0.088590
8;22;1168;9.681441;854;-0.464373;0.262296
8;38;1169;9.704963;855;1.570000;0.326571
9;0;1176;9.837394;832;0.828246;0.339181
9;1;1178;9.761613;830;0.828246;0.247668
9;1;1175;9.770976;831;-0.091453;0.300805
9;1;1178;9.893539;834;1.767737;0.359976
9;1;1172;9.882488;833;4.621285;0.310105
9;1;1174;9.853067;836;3.521352;0.132367
9;1;1177;9.872411;836;2.708451;0.465893
9;9;1174;9.868943;833;4.621285;0.055180
9;10;1176;9.870385;833;1.767737;0.082821
9;21;1175;9.769882;832;-0.091453;0.233150
9;22;1177;9.760244;831;0.828246;0.440914
9;22;1177;9.760244;831;0.828246;0.488108
9;22;1177;9.760244;831;0.828246;0.163309
9;22;1177;9.760244;831;0.828246;0.402409
9;22;1177;9.760244;831;0.828246;0.490503
9;22;1177;9.760244;831;0.828246;0.174713
9;38;1175;9.856207;833;1.570000;0.135037
10;0;1197;9.764308;839;-0.198178;0.073109
10;1;1196;9.758605;836;-0.198178;0.120918
10;1;1200;9.745448;839;1.278869;0.049950
10;1;1194;9.780409;839;-1.176499;0.077849
10;1;1192;9.746469;842;4.353133;0.408446
10;1;1201;9.706599;844;2.355576;0.107087
10;1;1197;9.723561;845;3.212106;0.150265
10;9;1196;9.762765;841;4.353133;0.141571
10;10;1196;9.784146;840;-1.176499;0.470632
10;21;1198;9.767589;840;1.278869;0.073783
10;22;1197;9.761248;838;-0.198178;0.468590
10;22;1197;9.761248;838;-0.198178;0.465472
10;22;1197;9.761248;838;-0.198178;0.070901
10;22;1197;9.761248;838;-0.198178;0.401473
10;22;1197;9.761248;838;-0.198178;0.130549
10;22;1197;9.761248;838;-0.198178;0.454513
10;38;1197;9.757580;840;1.570000;0.398182
11;0;1183;9.713021;856;-0.180638;0.285389
11;1;1182;9.765455;854;-0.180638;0.152778
11;1;1187;9.703928;856;1.343538;0.253703
11;1;1178;9.714629;856;-1.429348;0.451748
11;1;1179;9.733173;859;4.217927;0.389992
11;1;1183;9.765036;861;3.251458;0.495331
11;1;1188;9.724882;861;2.312140;0.232092
11;9;1182;9.840265;858;4.217927;0.115980
11;10;1182;9.772772;857;-1.429348;0.497526
11;21;1184;9.712311;857;1.343538;0.233324
11;22;1183;9.718154;855;-0.180638;0.485126
11;22;1183;9.718154;855;-0.180638;0.286456
11;22;1183;9.718154;855;-0.180638;0.381667
11;22;1183;9.718154;855;-0.180638;0.313787
11;22;1183;9.718154;855;-0.180638;0.193467
11;22;1183;9.718154;855;-0.180638;0.399678
11;38;1183;9.722562;857;1.570000;0.250355
12;0;1208;9.711256;850;-0.072102;0.223562
12;1;1208;9.720642;847;-0.072102;0.226926
12;1;1205;9.724609;848;-0.786017;0.264254
12;1;1211;9.689368;849;0.861578;0.021397
12;1;1205;9.700604;852;4.466948;0.224165
12;1;1212;9.689492;852;1.830934;0.459215
12;1;1208;9.706667;854;3.320661;0.156038
12;9;1207;9.707700;851;4.466948;0.153686
12;10;1209;9.694379;850;0.861578;0.037551
12;21;1207;9.707540;850;-0.786017;0.404125
12;22;1208;9.706271;849;-0.072102;0.311898
12;22;1208;9.706271;849;-0.072102;0.362747
12;22;1208;9.706271;849;-0.072102;0.114727
12;22;1208;9.706271;849;-0.072102;0.153526
12;22;1208;9.706271;849;-0.072102;0.081496
12;22;1208;9.706271;849;-0.072102;0.155067
12;38;1208;9.706120;851;1.570000;0.062417
13;0;1171;9.762106;843;-0.661706;0.299630
13;1;1170;9.728873;842;-0.661706;0.352470
13;1;1172;9.832742;840;0.379759;0.079624
13;1;1170;9.724880;843;4.433621;0.503092
13;1;1173;9.732221;844;1.861783;0.314534
13;1;1170;9.701829;848;3.305955;0.113697
13;9;1172;9.750145;843;1.861783;0.022400
13;10;1171;9.762106;843;4.433621;0.473495
13;21;1171;9.777235;842;0.379759;0.367163
13;22;1171;9.762106;843;-0.661706;0.490237
13;22;1171;9.762106;843;-0.661706;0.474678
13;22;1171;9.762106;843;-0.661706;0.305227
13;22;1171;9.762106;843;-0.661706;0.361861
13;22;1171;9.762106;843;-0.661706;0.173914
13;38;1171;9.762106;843;1.570000;0.433914
14;0;1185;9.936318;833;0.151861;0.031478
14;1;1186;9.845892;830;0.151861;0.467527
14;1;1188;10.021809;833;1.106637;0.242998
14;1;1182;9.949897;834;-1.373856;0.279904
14;1;1188;9.825885;836;1.965094;0.367137
14;1;1184;10.012908;838;3.489609;0.244079
14;9;1186;9.871198;835;1.965094;0.461420
14;10;1184;9.977483;835;-1.373856;0.477836
14;21;1186;9.871198;835;1.106637;0.289916
14;22;1185;9.894448;832;0.151861;0.333358
14;22;1185;9.894448;832;0.151861;0.509859
14;22;1185;9.894448;832;0.151861;0.338969
14;22;1185;9.894448;832;0.151861;0.446099
14;22;1185;9.894448;832;0.151861;0.071556
14;38;1180;9.983559;838;1.570000;0.117328
15;0;1152;9.663548;789;-0.000796;0.357776
15;1;1152;9.660004;788;-0.000796;0.506480
15;1;1157;9.688067;789;1.359246;0.086023
15;1;1147;9.651810;791;4.466948;0.185959
15;1;1152;9.652409;793;3.240468;0.012887
15;9;1152;9.658365;791;3.240468;0.140572
15;10;1151;9.658057;790;4.466948;0.485635
15;21;1153;9.658958;790;1.359246;0.426379
15;22;1152;9.663548;789;-0.000796;0.441087
15;22;1152;9.663548;789;-0.000796;0.501630
15;22;1152;9.663548;789;-0.000796;0.115176
15;22;1152;9.663548;789;-0.000796;0.449430
15;38;1152;9.666535;790;1.570000;0.239389
16;0;1141;9.663496;775;0.642833;0.373427
16;1;1142;9.664642;773;0.642833;0.265283
16;1;1139;9.659453;773;-0.405633;0.183594
16;1;1137;9.668143;775;-1.292965;0.489103
16;1;1143;9.660043;777;1.815313;0.272717
16;1;1137;9.689492;778;4.003171;0.071819
16;1;1140;9.667077;783;3.140796;0.187929
16;9;1141;9.658087;776;1.815313;0.269763
16;10;1139;9.671266;776;-1.292965;0.439619
16;21;1140;9.664980;775;-0.405633;0.495946
16;22;1141;9.663496;775;0.642833;0.481064
16;22;1141;9.663496;775;0.642833;0.091642
16;22;1141;9.663496;775;0.642833;0.474630
16;22;1141;9.663496;775;0.642833;0.468517
16;22;1141;9.663496;775;0.642833;0.023402
16;22;1141;9.663496;775;0.642833;0.145984
16;38;1141;9.679467;773;1.570000;0.429023
17;0;1151;9.648438;778;-0.500062;0.411244
17;1;1150;9.648621;775;-0.500062;0.260355
17;1;1155;9.656562;775;0.610046;0.442220
17;1;1147;9.657065;778;-1.326280;0.132393
17;1;1158;9.657214;778;1.359246;0.196255
17;1;1157;9.660271;782;2.089414;0.417377
17;1;1152;9.675693;784;3.140796;0.023671
17;1;1148;9.656998;784;3.849573;0.233094
17;9;1154;9.658533;779;1.359246;0.076881
17;10;1151;9.650719;779;-1.326280;0.128842
17;21;1153;9.650146;778;0.610046;0.502090
17;22;1151;9.654084;777;-0.500062;0.029166
17;22;1151;9.654084;777;-0.500062;0.368806
17;22;1151;9.654084;777;-0.500062;0.355370
17;22;1151;9.654084;777;-0.500062;0.110935
17;22;1151;9.654084;777;-0.500062;0.221247
17;22;1151;9.654084;777;-0.500062;0.201357
17;22;1151;9.654084;777;-0.500062;0.480113
17;38;1152;9.653365;774;1.570000;0.092203
18;0;1139;9.659167;792;-0.567423;0.149528
18;1;1138;9.655444;790;-0.567423;0.027300
18;1;1140;9.666304;789;-0.000796;0.032625
18;1;1143;9.656797;790;0.707980;0.505748
18;1;1143;9.658006;792;1.325356;0.471126
18;1;1136;9.657449;792;-1.212511;0.143626
18;1;1137;9.663178;794;4.420462;0.020624
18;1;1145;9.659278;796;2.136982;0.171838
18;1;1139;9.661327;796;3.634817;0.088785
18;1;1141;9.657604;797;2.975657;0.255705
18;9;1141;9.657988;793;1.325356;0.346805
18;10;1141;9.651591;792;0.707980;0.405237
18;21;1140;9.661108;792;-0.000796;0.362265
18;22;1139;9.661683;791;-0.567423;0.358958
18;22;1139;9.661683;791;-0.567423;0.493061
18;22;1139;9.661683;791;-0.567423;0.184401
18;22;1139;9.661683;791;-0.567423;0.395832
18;22;1139;9.661683;791;-0.567423;0.407690
18;22;1139;9.661683;791;-0.567423;0.296781
18;22;1139;9.661683;791;-0.567423;0.406918
18;22;1139;9.661683;791;-0.567423;0.156422
18;22;1139;9.661683;791;-0.567423;0.189001
18;38;1140;9.661765;793;1.570000;0.026920
19;0;1159;9.668367;768;-0.219449;0.346698
19;1;1158;9.670656;766;-0.219449;0.147191
19;1;1156;9.672189;769;-1.494468;0.028106
19;1;1161;9.655638;767;0.843556;0.298232
19;1;1158;9.668757;771;3.751639;0.106670
19;1;1162;9.654842;772;2.355576;0.133386
19;9;1159;9.672922;770;3.751639;0.285935
19;10;1160;9.663328;768;0.843556;0.249464
19;21;1158;9.681261;769;-1.494468;0.046127
19;22;1159;9.668367;768;-0.219449;0.083307
19;22;1159;9.668367;768;-0.219449;0.507224
19;22;1159;9.668367;768;-0.219449;0.090262
19;22;1159;9.668367;768;-0.219449;0.284015
19;22;1159;9.668367;768;-0.219449;0.132061
19;38;1156;9.681028;768;1.570000;0.208399
20;0;1145;9.678519;768;-1.107661;0.467956
20;1;1143;9.686514;766;-1.107661;0.068548
20;1;1146;9.688780;766;-0.000796;0.381759
20;1;1149;9.694371;766;0.941436;0.228152
20;1;1151;9.725526;768;1.647125;0.296378
20;1;1145;9.672810;770;3.784425;0.447907
20;1;1147;9.666626;771;2.641531;0.355639
20;9;1147;9.675404;768;1.647125;0.195786
20;10;1147;9.685516;767;0.941436;0.163248
20;21;1146;9.689477;767;-0.000796;0.010389
20;22;1144;9.683761;767;-1.107661;0.302371
20;22;1144;9.683761;767;-1.107661;0.364846
20;22;1144;9.683761;767;-1.107661;0.437259
20;22;1144;9.683761;767;-1.107661;0.245714
20;22;1144;9.683761;767;-1.107661;0.086934
20;22;1144;9.683761;767;-1.107661;0.346904
20;38;1146;9.685564;768;1.570000;0.269599
21;0;1133;9.661467;781;-0.611406;0.121425
21;1;1132;9.652193;780;-0.611406;0.209476
21;1;1134;9.688360;781;0.861578;0.143351
21;1;1132;9.657110;783;4.204766;0.098187
21;1;1135;9.650193;785;2.574169;0.312795
21;9;1134;9.663818;783;2.574169;0.502252
21;10;1133;9.661475;782;4.204766;0.222842
21;21;1133;9.661475;782;0.861578;0.124566
21;22;1132;9.648605;781;-0.611406;0.433426
21;22;1132;9.648605;781;-0.611406;0.150619
21;22;1132;9.648605;781;-0.611406;0.368139
21;22;1132;9.648605;781;-0.611406;0.245342
21;38;1133;9.661475;782;1.570000;0.249504
22;0;1418;9.628837;102;-0.000796;0.339965
22;1;1418;9.630328;100;-0.000796;0.127987
22;1;1412;9.618623;102;-1.326280;0.424811
22;1;1425;9.812843;103;1.629808;0.353774
22;1;1415;9.636032;104;4.212520;0.228230
22;1;1424;9.670588;106;2.098339;0.123006
22;1;1418;9.624163;106;3.223940;0.451700
22;9;1417;9.640483;103;4.212520;0.312617
22;10;1420;9.634409;103;1.629808;0.200153
22;19;1426;10.061296;102;1.570000;0.247463
22;20;1426;10.061296;102;1.570000;0.439331
22;21;1416;9.640364;103;-1.326280;0.402721
22;22;1418;9.628837;102;-0.000796;0.139696
22;22;1418;9.628837;102;-0.000796;0.356009
22;22;1418;9.628837;102;-0.000796;0.286213
22;22;1418;9.628837;102;-0.000796;0.104219
22;22;1418;9.628837;102;-0.000796;0.303709
22;22;1418;9.628837;102;-0.000796;0.126764
22;38;1418;9.640337;103;1.570000;0.030020
23;0;1418;9.614131;91;-0.592657;0.446367
23;1;1417;9.619913;90;-0.592657;0.305247
23;1;1415;9.623376;91;-1.272769;0.440342
23;1;1421;9.659796;93;1.758564;0.295287
23;1;1413;9.616044;94;4.299480;0.415926
23;1;1418;9.621071;96;3.140796;0.402824
23;9;1417;9.609572;93;4.299480;0.232132
23;10;1419;9.617680;92;1.758564;0.425806
23;19;1421;9.774487;88;1.570000;0.413703
23;20;1421;9.774487;88;1.570000;0.393412
23;21;1417;9.609168;92;-1.272769;0.357327
23;22;1417;9.612287;91;-0.592657;0.256149
23;22;1417;9.612287;91;-0.592657;0.166716
23;22;1417;9.612287;91;-0.592657;0.262996
23;22;1417;9.612287;91;-0.592657;0.477798
23;22;1417;9.612287;91;-0.592657;0.416808
23;38;1416;9.617859;95;1.570000;0.478114
24;0;1643;9.662308;1011;0.462922;0.307581
24;1;1644;9.645711;1010;0.462922;0.136145
24;1;1640;9.845937;1012;4.403862;0.013651
24;1;1646;9.657629;1013;2.180964;0.109066
24;9;1644;9.653716;1012;2.180964;0.285543
24;10;1644;9.653716;1012;2.180964;0.125762
24;19;1645;9.721736;1016;1.570000;0.148114
24;20;1645;9.721736;1016;1.570000;0.502138
24;21;1642;9.705784;1011;4.403862;0.504640
24;22;1643;9.666051;1010;0.462922;0.450605
24;22;1643;9.666051;1010;0.462922;0.299729
24;22;1643;9.666051;1010;0.462922;0.090903
24;38;1643;9.662308;1011;1.570000;0.110101
25;0;1648;9.709182;999;-0.000796;0.296964
25;1;1648;9.730151;996;-0.000796;0.288825
25;1;1644;9.944941;1003;4.149926;0.075198
25;1;1651;9.827866;999;0.851371;0.123733
25;1;1653;9.847150;1003;1.868823;0.209117
25;1;1646;9.709045;1006;3.604515;0.501580
25;1;1650;9.687314;1008;2.854773;0.051639
25;9;1650;9.833511;1001;1.868823;0.125023
25;10;1649;9.780348;1000;0.851371;0.129554
25;19;1644;9.941441;1002;1.570000;0.211274
25;20;1644;9.941441;1002;1.570000;0.065010
25;21;1647;9.740037;1002;4.149926;0.232951
25;22;1648;9.736274;998;-0.000796;0.014895
25;22;1648;9.736274;998;-0.000796;0.018102
25;22;1648;9.736274;998;-0.000796;0.038570
25;22;1648;9.736274;998;-0.000796;0.420572
25;22;1648;9.736274;998;-0.000796;0.274655
25;22;1648;9.736274;998;-0.000796;0.309989
25;38;1644;9.941441;1002;1.570000;0.481280
26;0;1043;10.462656;332;-0.067363;0.192445
26;1;1043;10.474091;329;-0.067363;0.159241
26;1;1046;10.691422;328;0.570645;0.165346
26;1;1046;10.476259;332;1.278869;0.449025
26;1;1041;10.507071;330;-0.733452;0.248412
26;1;1038;10.512921;332;-1.360160;0.498105
26;1;1040;10.528327;336;3.926372;0.351030
26;1;1047;10.487216;338;2.403142;0.492271
26;1;1043;10.484554;338;3.140796;0.030757
26;9;1042;10.455451;332;-0.733452;0.456532
26;10;1044;10.461095;333;1.278869;0.465842
26;21;1044;10.460295;332;0.570645;0.325538
26;22;1043;10.471639;331;-0.067363;0.417140
26;22;1043;10.471639;331;-0.067363;0.259086
26;22;1043;10.471639;331;-0.067363;0.210824
26;22;1043;10.471639;331;-0.067363;0.285041
26;22;1043;10.471639;331;-0.067363;0.095002
26;22;1043;10.471639;331;-0.067363;0.473473
26;22;1043;10.471639;331;-0.067363;0.164433
26;22;1043;10.471639;331;-0.067363;0.339524
26;38;1043;10.464594;333;1.570000;0.428283
27;0;1048;10.503619;301;0.462922;0.317478
27;1;1049;10.580876;299;0.462922;0.180077
27;1;1044;10.722534;300;-0.960628;0.078830
27;1;1050;10.569452;300;1.011656;0.443387
27;1;1044;10.535056;304;4.285260;0.043952
27;1;1050;10.514745;304;2.213728;0.147427
27;1;1045;10.569267;307;3.443713;0.357742
27;9;1046;10.541996;302;4.285260;0.061674
27;10;1048;10.503619;301;1.011656;0.051966
27;21;1046;10.553098;301;-0.960628;0.037133
27;22;1048;10.580966;300;0.462922;0.171630
27;22;1048;10.580966;300;0.462922;0.100039
27;22;1048;10.580966;300;0.462922;0.097249
27;22;1048;10.580966;300;0.462922;0.156840
27;22;1048;10.580966;300;0.462922;0.387939
27;22;1048;10.580966;300;0.462922;0.083543
27;38;1047;10.483105;302;1.570000;0.459033
28;0;1034;10.563799;322;0.123564;0.266711
28;1;1034;10.555844;321;0.123564;0.496033
28;1;1033;10.565785;322;-0.786017;0.428148
28;1;1035;10.569601;322;1.011656;0.091552
28;1;1032;10.536661;323;4.649528;0.173792
28;1;1033;10.529897;324;3.761166;0.363437
28;1;1036;10.529548;326;2.408140;0.247503
28;9;1033;10.531090;323;4.649528;0.222318
28;10;1034;10.514214;323;1.011656;0.145034
28;21;1034;10.514214;323;-0.786017;0.260093
28;22;1034;10.563799;322;0.123564;0.322365
28;22;1034;10.563799;322;0.123564;0.430443
28;22;1034;10.563799;322;0.123564;0.312224
28;22;1034;10.563799;322;0.123564;0.329341
28;22;1034;10.563799;322;0.123564;0.057376
28;22;1034;10.563799;322;0.123564;0.325734
28;38;1034;10.514214;323;1.570000;0.012217
29;0;1052;10.670896;318;0.265480;0.164177
29;1;1053;10.716359;316;0.265480;0.197654
29;1;1050;10.719968;319;-1.471572;0.268483
29;1;1054;10.723554;316;0.741313;0.404197
29;1;1054;10.639174;320;2.128855;0.182198
29;1;1049;10.650275;323;3.712238;0.063135
29;1;1052;10.525626;323;3.050139;0.476256
29;9;1053;10.905787;319;2.128855;0.292284
29;10;1053;10.788705;318;0.741313;0.243030
29;21;1051;10.673964;319;-1.471572;0.242386
29;22;1052;10.764244;317;0.265480;0.030223
29;22;1052;10.764244;317;0.265480;0.140962
29;22;1052;10.764244;317;0.265480;0.195213
29;22;1052;10.764244;317;0.265480;0.502309
29;22;1052;10.764244;317;0.265480;0.023210
29;22;1052;10.764244;317;0.265480;0.220269
29;38;1052;10.680664;319;1.570000;0.229771
30;0;1037;10.983097;294;-0.644170;0.042277
30;1;1036;10.957340;293;-0.644170;0.371102
30;1;1042;10.853193;293;1.267439;0.480201
30;1;1040;10.737166;297;2.180964;0.405422
30;1;1032;10.761818;295;-1.508820;0.340581
30;1;1034;10.765346;298;3.867596;0.106144
30;1;1037;10.716758;298;3.223940;0.360959
30;9;1036;10.820363;295;-1.508820;0.186670
30;10;1038;10.946056;296;2.180964;0.438193
30;21;1039;10.889725;295;1.267439;0.295824
30;22;1036;10.928029;294;-0.644170;0.081067
30;22;1036;10.928029;294;-0.644170;0.037292
30;22;1036;10.928029;294;-0.644170;0.494226
30;22;1036;10.928029;294;-0.644170;0.201584
30;22;1036;10.928029;294;-0.644170;0.302802
30;22;1036;10.928029;294;-0.644170;0.136535
30;38;1037;10.882176;295;1.570000;0.458346
31;0;1036;10.830070;306;0.082347;0.449361
31;1;1036;10.938489;303;0.082347;0.307379
31;1;1035;10.802138;306;-1.166401;0.465733
31;1;1039;10.753284;305;1.143667;0.473073
31;1;1038;10.637689;310;2.641531;0.319591
31;1;1034;10.704090;309;3.926372;0.338005
31;1;1035;10.787916;312;3.265157;0.195318
31;9;1037;10.726334;308;2.641531;0.406212
31;10;1037;10.722579;307;1.143667;0.223089
31;21;1036;10.804694;307;-1.166401;0.250882
31;22;1036;10.884464;305;0.082347;0.049964
31;22;1036;10.884464;305;0.082347;0.508986
31;22;1036;10.884464;305;0.082347;0.291444
31;22;1036;10.884464;305;0.082347;0.324589
31;22;1036;10.884464;305;0.082347;0.418074
31;22;1036;10.884464;305;0.082347;0.377262
31;38;1036;10.804694;307;1.570000;0.183682
32;0;1055;10.512657;297;4.153249;0.099279
32;1;1054;10.504140;298;4.153249;0.450805
32;1;1055;10.491220;296;-0.279069;0.181042
32;1;1056;10.520830;296;0.674083;0.049880
32;1;1060;10.421327;297;1.632773;0.199464
32;1;1057;10.435600;300;2.466194;0.370864
32;1;1055;10.483861;300;3.140796;0.282212
32;9;1056;10.467120;297;1.632773;0.214472
32;10;1055;10.512657;297;0.674083;0.169331
32;21;1055;10.512657;297;-0.279069;0.500879
32;22;1054;10.484614;297;4.153249;0.029971
32;22;1054;10.484614;297;4.153249;0.173682
32;22;1054;10.484614;297;4.153249;0.257902
32;22;1054;10.484614;297;4.153249;0.113440
32;22;1054;10.484614;297;4.153249;0.358304
32;22;1054;10.484614;297;4.153249;0.417092
32;38;1055;10.512657;297;1.570000;0.506981
33;0;1041;10.762917;317;-0.500062;0.133472
33;1;1040;10.623795;315;-0.500062;0.362909
33;1;1043;10.603741;313;0.302120;0.192553
33;1;1047;10.694852;314;0.914528;0.412586
33;1;1046;10.938767;318;1.670020;0.356504
33;1;1039;10.587905;320;4.153249;0.465968
33;1;1042;10.702099;323;3.074230;0.344001
33;9;1043;10.796302;318;1.670020;0.112588
33;10;1043;10.745123;317;0.914528;0.089331
33;21;1042;10.696098;317;0.302120;0.388049
33;22;1041;10.662008;316;-0.500062;0.065862
33;22;1041;10.662008;316;-0.500062;0.338150
33;22;1041;10.662008;316;-0.500062;0.250412
33;22;1041;10.662008;316;-0.500062;0.320437
33;22;1041;10.662008;316;-0.500062;0.504914
33;22;1041;10.662008;316;-0.500062;0.012639
33;38;1042;10.725975;318;1.570000;0.301461
34;0;1053;10.545883;329;-0.091453;0.430642
34;1;1053;10.586130;327;-0.091453;0.409941
34;1;1050;10.621339;331;4.420462;0.491132
34;1;1054;10.577984;329;0.861578;0.333732
34;1;1056;10.532372;332;2.098339;0.124652
34;1;1053;10.540614;334;3.140796;0.341017
34;9;1054;10.555183;330;2.098339;0.178017
34;10;1053;10.557059;330;0.861578;0.375437
34;21;1052;10.541914;330;4.420462;0.311971
