106;163;233;1;land;false;plains;7
107;141;245;1;land;false;urban;7
108;94;230;1;land;false;plains;7
109;186;18;1;land;false;forest;7
110;147;14;1;land;false;forest;7
111;148;39;1;land;false;urban;7
112;164;36;1;land;false;forest;7
113;200;29;1;land;false;forest;7
114;207;44;1;land;false;urban;7
115;151;42;1;land;false;forest;7
116;197;20;1;land;false;forest;7
117;12;227;1;land;false;forest;7
118;87;201;1;land;false;forest;7
119;34;249;1;land;false;forest;7
120;60;234;1;land;false;forest;7
121;60;193;1;land;false;forest;7
122;59;194;1;land;false;forest;7
123;67;227;1;land;false;forest;7
124;87;214;1;land;false;urban;7
125;53;214;1;land;false;forest;7
126;29;241;1;land;false;urban;7
127;41;233;1;land;false;urban;7
128;73;182;1;land;false;forest;7
129;80;250;1;land;true;plains;7
130;100;237;1;land;false;plains;7
131;119;219;1;land;false;plains;7
132;120;249;1;land;false;plains;7
133;102;226;1;land;false;plains;7
134;66;222;1;land;true;plains;7
135;104;205;1;land;false;plains;7
136;86;208;1;land;false;plains;7
137;120;246;1;land;false;plains;7
138;57;246;1;land;false;plains;7
139;71;215;1;land;true;plains;7
140;85;201;1;land;false;plains;7
141;130;93;1;land;false;forest;7
142;116;108;1;land;false;forest;7
143;110;61;1;land;false;forest;7
144;141;46;1;land;false;forest;7
145;126;45;1;land;false;urban;7
146;106;98;1;land;false;forest;7
147;30;210;1;land;false;desert;7
148;28;245;1;land;false;plains;7
149;7;245;1;land;false;plains;7
150;41;177;1;land;false;plains;7
151;19;171;1;land;false;plains;7
152;48;187;1;land;false;desert;7
153;48;213;1;land;false;plains;7
154;21;183;1;land;false;plains;7
155;24;207;1;land;false;mountain;7
156;38;176;1;land;false;mountain;7
157;7;247;1;land;false;plains;7
158;38;191;1;land;false;hills;7
159;19;176;1;land;false;plains;7
160;20;183;1;land;false;desert;7
161;30;194;1;land;false;desert;7
162;9;196;1;land;false;desert;7
163;8;223;1;land;false;desert;7
164;8;216;1;land;false;hills;7
165;25;218;1;land;false;hills;7
166;19;208;1;land;false;desert;7
167;44;247;1;land;false;hills;7
168;35;232;1;land;false;hills;7
169;36;212;1;land;false;desert;7
170;37;169;1;land;false;hills;7
171;11;181;1;land;false;hills;7
172;30;246;1;land;false;plains;7
173;18;220;1;land;false;hills;7
174;37;242;1;land;false;plains;7
175;22;204;1;land;false;desert;7
176;18;173;1;land;false;plains;7
177;12;210;1;land;false;plains;7
178;21;42;1;land;false;forest;7
179;14;76;1;land;false;forest;7
180;72;18;1;land;false;forest;7
181;1;39;1;land;false;forest;7
182;48;45;1;land;false;forest;7
183;13;35;1;land;false;forest;7
184;7;85;1;land;false;urban;7
185;25;20;1;land;false;forest;7
186;129;206;1;land;false;forest;7
187;108;210;1;land;false;forest;7
188;89;237;1;land;false;forest;7
189;134;214;1;land;false;urban;7
190;76;203;1;land;false;jungle;7
191;108;207;1;land;false;forest;7
192;93;213;1;land;false;forest;7
193;217;140;1;land;true;plains;7
194;175;64;1;land;true;forest;7
195;210;141;1;land;true;forest;7
196;240;82;1;land;false;forest;7
197;216;113;1;land;false;forest;7
198;231;130;1;land;true;jungle;7
199;254;126;1;land;false;forest;7
200;71;248;1;land;true;plains;7
201;79;230;1;land;true;forest;7
202;39;193;1;land;false;urban;7
203;77;249;1;land;false;urban;7
204;31;241;1;land;false;forest;7
205;213;160;1;land;false;plains;7
206;163;148;1;land;false;plains;7
207;181;155;1;land;false;plains;7
208;200;188;1;land;false;plains;7
209;155;186;1;land;false;plains;7
210;168;169;1;land;false;plains;7
211;160;155;1;land;false;plains;7
212;103;122;1;land;false;forest;7
213;112;139;1;land;false;urban;7
214;124;132;1;land;false;forest;7
215;112;148;1;land;false;urban;7
216;115;158;1;land;false;urban;7
217;211;28;1;land;false;forest;7
218;219;59;1;land;false;forest;7
219;197;58;1;land;false;forest;7
220;191;23;1;land;false;plains;7
221;218;43;1;land;false;forest;7
222;213;45;1;land;false;forest;7
223;31;11;1;land;false;forest;7
224;4;33;1;land;false;forest;7
225;26;0;1;land;false;forest;7
226;35;57;1;land;false;forest;7
227;7;72;1;land;false;forest;7
228;45;72;1;land;false;urban;7
229;27;15;1;land;false;forest;7
230;26;58;1;land;false;forest;7
231;11;7;1;land;false;forest;7
232;10;62;1;land;false;forest;7
233;32;69;1;land;false;forest;7
234;7;49;1;land;false;forest;7
235;6;61;1;land;false;forest;7
236;186;245;1;land;false;hills;7
237;165;229;1;land;false;plains;7
238;121;254;1;land;false;plains;7
239;154;218;1;land;false;plains;7
240;118;211;1;land;false;mountain;7
241;114;251;1;land;false;plains;7
242;151;245;1;land;false;plains;7
243;117;253;1;land;false;plains;7
244;168;216;1;land;false;desert;7
245;124;250;1;land;false;plains;7
246;173;227;1;land;false;plains;7
247;124;225;1;land;false;plains;7
248;203;22;1;land;true;forest;7
249;157;16;1;land;true;forest;7
250;0;98;1;land;false;forest;7
251;48;150;1;land;false;urban;7
252;23;160;1;land;true;urban;7
253;59;135;1;land;true;plains;7
254;21;94;1;land;false;urban;7
255;1;140;1;land;false;forest;7
256;16;151;1;land;true;forest;7
257;79;244;1;land;false;forest;7
258;84;196;1;land;false;forest;7
259;76;230;1;land;false;urban;7
260;135;238;1;land;false;forest;7
261;111;215;1;land;false;forest;7
262;123;75;1;land;false;plains;7
263;142;68;1;land;false;plains;7
264;95;81;1;land;false;plains;7
265;130;51;1;land;false;plains;7
266;104;36;1;land;false;urban;7
267;170;78;1;land;false;plains;7
268;139;78;1;land;false;plains;7
269;94;115;1;land;false;forest;7
270;196;136;1;land;true;hills;7
271;209;102;1;land;false;mountain;7
272;191;128;1;land;true;hills;7
273;204;75;1;land;true;hills;7
274;196;94;1;land;false;hills;7
275;252;123;1;land;true;plains;7
276;37;202;1;land;true;forest;7
277;46;201;1;land;true;urban;7
278;26;91;1;land;false;plains;7
279;0;90;1;land;false;urban;7
280;21;145;1;land;false;plains;7
281;25;134;1;land;false;plains;7
282;5;78;1;land;false;plains;7
283;3;100;1;land;false;plains;7
284;43;85;1;land;false;urban;7
285;33;131;1;land;false;plains;7
286;32;137;1;land;false;plains;7
287;25;155;1;land;false;urban;7
288;38;104;1;land;false;plains;7
289;18;128;1;land;false;plains;7
290;29;137;1;land;false;plains;7
291;4;81;1;land;false;plains;7
292;11;101;1;land;false;plains;7
293;12;110;1;land;false;urban;7
294;96;228;1;land;true;plains;7
295;88;224;1;land;true;hills;7
296;107;236;1;land;false;plains;7
297;135;206;1;land;true;plains;7
298;112;225;1;land;false;hills;7
299;138;57;1;land;false;plains;7
300;149;96;1;land;false;forest;7
301;173;98;1;land;false;forest;7
302;166;88;1;land;false;forest;7
303;160;108;1;land;false;forest;7
304;135;91;1;land;false;forest;7
305;156;50;1;land;false;forest;7
306;172;84;1;land;false;urban;7
307;125;76;1;land;false;forest;7
308;5;184;1;land;false;plains;7
309;22;208;1;land;false;urban;7
310;64;232;1;land;false;forest;7
311;67;223;1;land;false;forest;7
312;57;242;1;land;false;urban;7
313;61;238;1;land;false;plains;7
314;40;186;1;land;false;plains;7
315;40;213;1;land;false;forest;7
316;69;214;1;land;false;plains;7
317;160;202;1;land;false;plains;7
318;155;187;1;land;false;desert;7
319;159;189;1;land;false;plains;7
320;149;138;1;land;false;desert;7
321;148;180;1;land;false;plains;7
322;189;129;1;land;false;hills;7
323;165;153;1;land;false;hills;7
324;193;191;1;land;false;plains;7
325;190;204;1;land;false;plains;7
326;178;150;1;land;false;plains;7
327;139;161;1;land;false;hills;7
328;172;165;1;land;false;hills;7
329;187;142;1;land;false;plains;7
330;199;170;1;land;false;hills;7
331;169;194;1;land;false;hills;7
332;174;143;1;land;false;plains;7
333;137;130;1;land;false;hills;7
334;135;130;1;land;false;plains;7
335;189;136;1;land;false;plains;7
336;199;181;1;land;false;hills;7
337;112;41;1;land;false;forest;7
338;62;37;1;land;false;urban;7
339;126;65;1;land;false;forest;7
340;107;23;1;land;false;urban;7
341;130;44;1;land;false;forest;7
342;74;82;1;land;false;forest;7
343;57;86;1;land;false;forest;7
344;100;44;1;land;false;urban;7
345;93;55;1;land;false;forest;7
346;120;97;1;land;false;urban;7
347;172;144;1;land;false;forest;7
348;152;209;1;land;false;hills;7
349;191;172;1;land;false;mountain;7
350;204;168;1;land;false;mountain;7
351;207;204;1;land;false;mountain;7
352;191;156;1;land;false;forest;7
353;185;192;1;land;false;mountain;7
354;155;206;1;land;false;forest;7
355;166;143;1;land;false;forest;7
356;168;177;1;land;false;hills;7
357;211;149;1;land;false;forest;7
358;227;208;1;land;false;hills;7
359;217;189;1;land;false;mountain;7
360;205;175;1;land;false;urban;7
361;184;140;1;land;false;mountain;7
362;196;157;1;land;false;forest;7
363;142;32;1;land;false;forest;7
364;92;47;1;land;false;forest;7
365;106;37;1;land;false;forest;7
366;156;64;1;land;false;forest;7
367;153;60;1;land;false;forest;7
368;145;74;1;land;false;forest;7
369;136;43;1;land;false;urban;7
370;153;71;1;land;false;forest;7
371;112;46;1;land;false;forest;7
372;215;162;1;land;true;forest;7
373;193;225;1;land;true;forest;7
374;218;227;1;land;false;urban;7
375;200;218;1;land;true;forest;7
376;243;193;1;land;true;forest;7
377;193;166;1;land;true;urban;7
378;235;160;1;land;false;forest;7
379;92;150;1;land;false;plains;7
380;109;126;1;land;false;plains;7
381;82;134;1;land;false;plains;7
382;116;165;1;land;false;desert;7
383;81;153;1;land;true;plains;7
384;125;130;1;land;false;plains;7
385;74;138;1;land;false;plains;7
386;110;190;1;land;false;plains;7
387;94;150;1;land;true;plains;7
388;75;170;1;land;false;plains;7
389;85;119;1;land;false;plains;7
390;82;182;1;land;false;plains;7
391;68;6;1;land;true;forest;7
392;21;46;1;land;false;forest;7
393;71;42;1;land;false;forest;7
394;65;58;1;land;false;urban;7
395;186;2;1;land;true;forest;7
396;239;19;1;land;false;plains;7
397;189;52;1;land;false;desert;7
398;180;36;1;land;false;desert;7
399;253;30;1;land;false;desert;7
400;199;34;1;land;false;plains;7
401;207;52;1;land;false;desert;7
402;232;6;1;land;false;desert;7
403;227;37;1;land;false;desert;7
404;254;50;1;land;false;desert;7
405;181;8;1;land;false;desert;7
406;215;27;1;land;false;desert;7
407;248;44;1;land;false;plains;7
408;218;11;1;land;false;desert;7
409;217;25;1;land;false;desert;7
410;180;45;1;land;false;desert;7
411;201;14;1;land;false;plains;7
412;217;32;1;land;false;hills;7
413;240;38;1;land;false;plains;7
414;183;50;1;land;false;desert;7
415;252;11;1;land;false;plains;7
416;200;6;1;land;false;desert;7
417;251;17;1;land;false;desert;7
418;182;39;1;land;false;desert;7
419;223;8;1;land;false;hills;7
420;238;41;1;land;false;plains;7
421;196;28;1;land;false;desert;7
422;214;10;1;land;false;plains;7
423;189;20;1;land;false;desert;7
424;252;15;1;land;false;desert;7
425;253;14;1;land;false;desert;7
426;82;145;1;land;false;forest;7
427;38;110;1;land;false;plains;7
428;44;141;1;land;false;forest;7
429;101;172;1;land;false;forest;7
430;43;175;1;land;false;forest;7
431;34;116;1;land;false;forest;7
432;90;126;1;land;false;forest;7
433;77;242;1;land;false;forest;7
434;106;202;1;land;true;forest;7
435;72;224;1;land;false;forest;7
436;103;229;1;land;true;forest;7
437;108;209;1;land;false;forest;7
438;209;107;1;land;false;forest;7
439;231;121;1;land;false;urban;7
440;173;123;1;land;false;urban;7
441;187;115;1;land;false;forest;7
442;210;134;1;land;false;urban;7
443;253;94;1;land;false;forest;7
444;227;107;1;land;false;forest;7
445;253;122;1;land;false;forest;7
446;228;80;1;land;false;urban;7
447;121;181;1;land;false;forest;7
448;134;133;1;land;false;forest;7
449;165;159;1;land;false;forest;7
450;155;159;1;land;false;plains;7
451;133;153;1;land;false;plains;7
452;158;132;1;land;false;forest;7
453;153;182;1;land;false;plains;7
454;27;54;1;land;false;urban;7
455;33;35;1;land;false;plains;7
456;47;0;1;land;false;plains;7
457;25;62;1;land;true;forest;7
458;7;15;1;land;false;plains;7
459;5;36;1;land;false;plains;7
460;16;28;1;land;false;forest;7
461;25;2;1;land;false;forest;7
462;41;13;1;land;false;plains;7
463;34;52;1;land;false;plains;7
464;16;47;1;land;false;plains;7
465;16;14;1;land;false;plains;7
466;28;6;1;land;false;desert;7
467;10;8;1;land;false;plains;7
468;43;37;1;land;false;plains;7
469;15;59;1;land;true;forest;7
470;46;62;1;land;false;forest;7
471;19;69;1;land;false;plains;7
472;22;18;1;land;false;plains;7
473;14;23;1;land;false;plains;7
474;34;58;1;land;false;plains;7
475;34;3;1;land;false;desert;7
476;45;23;1;land;false;plains;7
477;17;67;1;land;false;plains;7
478;25;14;1;land;false;desert;7
479;42;61;1;land;false;plains;7
480;1;61;1;land;false;plains;7
481;36;52;1;land;false;plains;7
482;31;20;1;land;false;forest;7
483;39;47;1;land;false;forest;7
484;22;28;1;land;false;plains;7
485;5;64;1;land;false;plains;7
486;33;66;1;land;false;plains;7
487;31;54;1;land;false;forest;7
488;41;33;1;land;false;plains;7
489;35;53;1;land;false;desert;7
490;35;31;1;land;false;plains;7
491;103;125;1;land;true;forest;7
492;111;129;1;land;false;forest;7
493;39;138;1;land;false;forest;7
494;103;161;1;land;false;forest;7
495;48;100;1;land;true;forest;7
496;40;167;1;land;false;forest;7
497;218;22;1;land;false;forest;7
498;173;36;1;land;false;forest;7
499;122;129;1;land;false;forest;7
500;122;132;1;land;true;urban;7
501;100;157;1;land;true;forest;7
502;105;153;1;land;false;forest;7
503;153;161;1;land;false;forest;7
504;103;155;1;land;false;urban;7
505;102;153;1;land;true;urban;7
506;236;137;1;land;true;forest;7
507;228;149;1;land;false;urban;7
508;245;135;1;land;false;urban;7
509;254;124;1;land;true;forest;7
510;232;84;1;land;false;plains;7
511;253;118;1;land;false;forest;7
512;246;151;1;land;true;plains;7
513;249;138;1;land;false;plains;7
514;254;96;1;land;false;plains;7
515;227;147;1;land;true;plains;7
516;213;113;1;land;false;plains;7
517;210;136;1;land;false;plains;7
518;209;101;1;land;false;urban;7
519;132;242;1;land;true;forest;7
520;73;226;1;land;true;forest;7
521;68;216;1;land;false;forest;7
522;136;235;1;land;true;forest;7
523;175;102;1;land;true;forest;7
524;130;91;1;land;true;hills;7
525;201;119;1;land;true;forest;7
526;46;188;1;land;false;urban;7
527;35;221;1;land;false;forest;7
528;38;229;1;land;false;urban;7
529;50;185;1;land;false;forest;7
530;26;173;1;land;false;forest;7
531;35;194;1;land;false;forest;7
532;82;242;1;land;true;forest;7
533;38;203;1;land;true;plains;7
534;102;55;1;land;false;forest;7
535;149;94;1;land;false;hills;7
536;108;59;1;land;false;forest;7
537;95;41;1;land;false;hills;7
538;130;54;1;land;false;forest;7
539;135;48;1;land;false;hills;7
540;122;37;1;land;false;hills;7
541;85;91;1;land;false;hills;7
542;250;167;1;land;false;forest;7
543;233;193;1;land;false;forest;7
544;199;196;1;land;false;forest;7
545;238;156;1;land;false;forest;7
546;221;172;1;land;false;forest;7
547;140;65;1;land;false;hills;7
548;131;49;1;land;false;hills;7
549;183;61;1;land;false;hills;7
550;145;67;1;land;false;mountain;7
551;150;50;1;land;false;mountain;7
552;168;58;1;land;false;mountain;7
553;138;105;1;land;false;mountain;7
554;174;56;1;land;false;mountain;7
555;174;61;1;land;false;forest;7
556;176;110;1;land;false;mountain;7
557;141;50;1;land;false;forest;7
558;167;48;1;land;false;mountain;7
559;135;114;1;land;false;mountain;7
560;160;69;1;land;false;mountain;7
561;171;50;1;land;false;mountain;7
562;126;71;1;land;false;mountain;7
563;137;53;1;land;false;forest;7
564;26;178;1;land;false;urban;7
565;1;165;1;land;true;urban;7
566;68;55;1;land;false;forest;7
567;58;35;1;land;false;forest;7
568;15;12;1;land;false;forest;7
569;8;40;1;land;false;forest;7
570;65;62;1;land;false;forest;7
571;34;9;1;land;false;forest;7
572;37;32;1;land;false;forest;7
573;12;50;1;land;false;forest;7
574;66;41;1;land;false;forest;7
575;44;38;1;land;false;forest;7
576;116;184;1;land;true;forest;7
577;178;139;1;land;true;forest;7
578;105;166;1;land;true;plains;7
579;92;31;1;land;true;plains;7
580;39;37;1;land;false;forest;7
581;79;81;1;land;false;forest;7
582;98;27;1;land;true;forest;7
583;108;35;1;land;false;forest;7
584;99;58;1;land;false;urban;7
585;206;139;1;land;false;forest;7
586;183;171;1;land;false;forest;7
587;161;146;1;land;false;forest;7
588;199;133;1;land;true;forest;7
589;159;182;1;land;false;forest;7
590;180;212;1;land;false;forest;7
591;205;191;1;land;false;urban;7
592;192;142;1;land;false;urban;7
593;161;193;1;land;false;urban;7
594;218;134;1;land;false;forest;7
595;198;166;1;land;true;forest;7
596;191;184;1;land;false;forest;7
597;163;208;1;land;false;urban;7
598;191;151;1;land;false;forest;7
599;149;147;1;land;false;forest;7
600;171;199;1;land;false;urban;7
601;184;192;1;land;false;forest;7
602;212;201;1;land;false;forest;7
603;250;16;1;land;true;hills;7
604;249;23;1;land;false;forest;7
605;233;42;1;land;true;forest;7
606;222;51;1;land;false;forest;7
607;225;59;1;land;true;hills;7
608;4;170;1;land;false;plains;7
609;32;205;1;land;false;plains;7
610;38;167;1;land;false;plains;7
611;34;231;1;land;true;forest;7
612;46;232;1;land;true;plains;7
613;47;227;1;land;false;plains;7
614;38;195;1;land;false;plains;7
615;35;214;1;land;true;plains;7
616;38;228;1;land;false;plains;7
617;36;197;1;land;true;plains;7
618;24;246;1;land;false;plains;7
619;28;204;1;land;false;plains;7
620;80;184;1;land;false;plains;7
621;42;210;1;land;false;plains;7
622;160;172;1;land;false;plains;7
623;199;138;1;land;false;plains;7
624;184;188;1;land;false;urban;7
625;180;211;1;land;false;forest;7
626;152;162;1;land;false;forest;7
627;198;204;1;land;false;plains;7
628;150;175;1;land;false;desert;7
629;160;149;1;land;false;urban;7
630;13;5;1;land;false;forest;7
631;2;9;1;land;false;jungle;7
632;62;8;1;land;false;hills;7
633;57;62;1;land;false;forest;7
634;58;42;1;land;false;plains;7
635;194;30;1;land;false;plains;7
636;243;27;1;land;false;forest;7
637;152;189;1;land;false;forest;7
638;133;148;1;land;false;forest;7
639;139;172;1;land;false;forest;7
640;252;24;1;land;false;forest;7
641;221;30;1;land;false;plains;7
642;243;65;1;land;false;urban;7
643;221;32;1;land;false;plains;7
644;220;17;1;land;false;urban;7
645;235;16;1;land;false;forest;7
646;9;98;1;land;false;plains;7
647;7;121;1;land;false;plains;7
648;3;160;1;land;false;hills;7
649;24;83;1;land;false;plains;7
650;18;89;1;land;false;plains;7
651;19;103;1;land;false;hills;7
652;26;83;1;land;false;plains;7
653;22;134;1;land;false;plains;7
654;33;127;1;land;false;plains;7
655;55;148;1;land;false;plains;7
656;1;117;1;land;false;hills;7
657;28;107;1;land;false;plains;7
658;56;112;1;land;false;hills;7
659;45;110;1;land;false;hills;7
660;65;135;1;land;false;plains;7
661;32;154;1;land;false;plains;7
662;61;95;1;land;false;forest;7
663;51;154;1;land;false;plains;7
664;65;146;1;land;false;plains;7
665;27;137;1;land;false;plains;7
666;98;168;1;land;false;hills;7
667;98;173;1;land;false;plains;7
668;26;131;1;land;false;plains;7
669;63;169;1;land;false;plains;7
670;53;168;1;land;false;hills;7
671;46;172;1;land;false;hills;7
672;43;165;1;land;true;hills;7
673;77;171;1;land;false;plains;7
674;80;122;1;land;false;plains;7
675;70;159;1;land;false;plains;7
676;84;107;1;land;false;plains;7
677;52;121;1;land;true;hills;7
678;41;108;1;land;false;mountain;7
679;35;125;1;land;false;plains;7
680;82;147;1;land;true;hills;7
681;102;125;1;land;false;plains;7
682;79;118;1;land;false;plains;7
683;53;136;1;land;false;forest;7
684;87;157;1;land;false;plains;7
685;75;100;1;land;false;urban;7
686;45;162;1;land;false;forest;7
687;39;148;1;land;false;plains;7
688;14;134;1;land;false;plains;7
689;60;115;1;land;false;urban;7
690;35;103;1;land;false;forest;7
691;85;143;1;land;false;plains;7
692;54;94;1;land;false;urban;7
693;12;139;1;land;false;urban;7
694;31;103;1;land;false;forest;7
695;69;94;1;land;false;plains;7
696;72;113;1;land;false;forest;7
697;83;140;1;land;false;urban;7
698;93;175;1;land;false;forest;7
699;131;163;1;land;false;forest;7
700;125;106;1;land;false;forest;7
701;79;130;1;land;false;forest;7
702;187;2;1;land;false;hills;7
703;188;46;1;land;false;plains;7
704;176;31;1;land;false;desert;7
705;160;29;1;land;true;forest;7
706;186;37;1;land;true;plains;7
707;227;32;1;land;false;plains;7
708;173;13;1;land;false;plains;7
709;211;18;1;land;false;plains;7
710;206;4;1;land;false;plains;7
711;216;29;1;land;false;hills;7
712;173;8;1;land;false;plains;7
713;99;203;1;land;false;plains;7
714;66;233;1;land;false;plains;7
715;61;211;1;land;false;plains;7
716;58;251;1;land;false;plains;7
717;112;203;1;land;false;plains;7
718;64;198;1;land;false;plains;7
719;223;210;1;land;false;forest;7
720;245;170;1;land;false;urban;7
721;212;199;1;land;false;forest;7
722;209;106;1;land;false;jungle;7
723;166;114;1;land;false;urban;7
724;183;117;1;land;false;jungle;7
725;208;72;1;land;false;jungle;7
726;159;49;1;land;false;jungle;7
727;184;71;1;land;false;plains;7
728;148;99;1;land;false;jungle;7
729;220;102;1;land;false;jungle;7
730;198;50;1;land;false;jungle;7
731;190;78;1;land;false;jungle;7
732;71;206;1;land;false;forest;7
733;56;192;1;land;true;forest;7
734;74;181;1;land;false;urban;7
735;70;33;1;land;false;forest;7
736;47;38;1;land;false;forest;7
737;23;26;1;land;false;forest;7
738;63;57;1;land;false;forest;7
739;82;65;1;land;false;forest;7
740;108;244;1;land;false;forest;7
741;121;249;1;land;false;urban;7
742;132;248;1;land;false;forest;7
743;101;240;1;land;false;urban;7
744;122;250;1;land;false;urban;7
745;128;246;1;land;false;plains;7
746;138;230;1;land;false;jungle;7
747;117;199;1;land;false;plains;7
748;161;251;1;land;false;forest;7
749;86;232;1;land;false;urban;7
750;51;153;1;land;false;forest;7
751;32;100;1;land;false;urban;7
752;10;124;1;land;false;forest;7
753;27;133;1;land;false;forest;7
754;24;146;1;land;false;forest;7
755;16;140;1;land;false;forest;7
756;166;44;1;land;false;forest;7
757;122;54;1;land;false;urban;7
758;156;73;1;land;false;forest;7
759;186;107;1;land;false;forest;7
760;145;59;1;land;false;plains;7
761;139;70;1;land;false;forest;7
762;135;42;1;land;false;plains;7
763;116;49;1;land;false;forest;7
764;117;59;1;land;false;plains;7
765;144;105;1;land;false;forest;7
766;157;93;1;land;false;forest;7
767;120;51;1;land;false;forest;7
768;54;232;1;land;false;forest;7
769;59;249;1;land;false;forest;7
770;47;194;1;land;true;forest;7
771;102;232;1;land;false;forest;7
772;80;234;1;land;true;forest;7
773;214;126;1;land;false;urban;7
774;229;71;1;land;false;urban;7
775;179;111;1;land;false;urban;7
776;175;100;1;land;false;forest;7
777;158;124;1;land;false;urban;7
778;202;69;1;land;false;forest;7
779;229;72;1;land;false;forest;7
780;155;68;1;land;false;urban;7
781;234;189;1;land;false;urban;7
782;247;163;1;land;false;urban;7
783;208;191;1;land;false;forest;7
784;47;26;1;land;false;urban;7
785;31;17;1;land;false;urban;7
786;39;43;1;land;false;forest;7
787;47;30;1;land;false;urban;7
788;102;47;1;land;false;forest;7
789;68;89;1;land;false;urban;7
790;168;156;1;land;false;plains;7
791;170;132;1;land;false;forest;7
792;210;202;1;land;false;forest;7
793;206;208;1;land;false;hills;7
794;159;164;1;land;false;plains;7
795;175;170;1;land;false;plains;7
796;193;195;1;land;false;forest;7
797;180;196;1;land;false;plains;7
798;198;139;1;land;false;forest;7
799;164;189;1;land;false;plains;7
800;198;147;1;land;false;plains;7
801;134;177;1;land;false;forest;7
802;146;136;1;land;false;plains;7
803;147;143;1;land;false;plains;7
804;228;8;1;land;false;plains;7
805;232;37;1;land;false;hills;7
806;218;14;1;land;false;plains;7
807;245;6;1;land;false;plains;7
808;222;40;1;land;false;plains;7
809;219;2;1;land;false;hills;7
810;245;60;1;land;false;plains;7
811;177;239;1;land;false;mountain;7
812;186;223;1;land;false;hills;7
813;198;252;1;land;true;hills;7
814;158;240;1;land;false;forest;7
815;176;232;1;land;true;hills;7
816;187;230;1;land;true;plains;7
817;185;234;1;land;false;mountain;7
818;184;239;1;land;false;mountain;7
819;225;16;1;land;false;plains;7
