3;nuclear_reactor_spawn;1414;9.514168;91;-1.570000;0
3;rocket_site_spawn;1424;9.535538;109;-1.570000;0
3;radar_station;1411;9.513727;101;-1.570000;0
3;fuel_silo;1417;9.519913;90;-1.570000;0
3;floating_harbor;1428;9.900870;104;-1.570000;0
3;stronghold_network;1418;9.517707;98;-1.570000;0
3;special_project_facility_spawn;1410;9.512133;101;-1.570000;0
3;special_project_facility_spawn;1417;9.509572;93;-1.570000;0
4;supply_node;1643;9.990157;1003;-1.570000;0
4;supply_node;1643;10.288750;999;-1.570000;0
4;arms_factory;1652;9.592829;1011;-1.570000;0
4;arms_factory;1648;9.585233;1005;-1.570000;0
4;arms_factory;1645;9.669751;1004;-1.570000;0
4;arms_factory;1648;9.560005;1007;-1.570000;0
4;arms_factory;1647;9.681989;997;-1.570000;0
4;arms_factory;1645;9.677781;993;-1.570000;0
4;industrial_complex;1642;9.711759;1014;-1.570000;0
4;industrial_complex;1646;9.647051;993;-1.570000;0
4;industrial_complex;1647;9.618968;1003;-1.570000;0
4;industrial_complex;1639;9.735761;1012;-1.570000;0
4;industrial_complex;1644;9.841441;1002;-1.570000;0
4;industrial_complex;1649;9.537220;1013;-1.570000;0
4;air_base;1643;9.566051;1010;-1.570000;0
4;bunker;1646;9.601748;1005;-1.570000;0
4;bunker;1647;9.579145;1016;-1.570000;0
4;coastal_bunker;1641;9.750709;1013;-1.570000;0
4;coastal_bunker;1643;10.018593;996;-1.570000;0
4;dockyard;1643;10.097564;1002;-1.570000;0
4;naval_base_spawn;1645;9.621736;1016;-1.570000;9228
4;naval_base_spawn;1642;10.077761;1005;-1.570000;9228
4;anti_air_building;1644;9.704866;992;-1.570000;0
4;anti_air_building;1654;9.617297;1011;-1.570000;0
4;anti_air_building;1643;9.566051;1010;-1.570000;0
4;synthetic_refinery;1647;9.541444;1011;-1.570000;0
4;nuclear_reactor_spawn;1645;9.573120;1013;-1.570000;0
4;rocket_site_spawn;1641;9.678918;1009;-1.570000;0
4;radar_station;1649;9.694403;997;-1.570000;0
4;fuel_silo;1640;9.745937;1012;-1.570000;0
4;floating_harbor;1638;9.828298;1012;-1.570000;0
4;stronghold_network;1645;9.621736;1016;-1.570000;0
4;special_project_facility_spawn;1646;9.604172;1016;-1.570000;0
4;special_project_facility_spawn;1648;9.585233;1005;-1.570000;0
5;supply_node;1033;10.650382;310;-1.570000;0
5;supply_node;1042;10.419678;328;-1.570000;0
5;supply_node;1045;10.609202;292;-1.570000;0
5;supply_node;1032;10.723325;296;-1.570000;0
5;supply_node;1061;10.296026;297;-1.570000;0
5;supply_node;1047;10.638532;292;-1.570000;0
5;supply_node;1036;10.804260;292;-1.570000;0
5;supply_node;1056;10.440215;313;-1.570000;0
5;supply_node;1037;10.492583;325;-1.570000;0
5;supply_node;1056;10.333424;305;-1.570000;0
5;arms_factory;1044;10.462549;306;-1.570000;0
5;arms_factory;1060;10.321327;297;-1.570000;0
5;arms_factory;1034;10.504852;316;-1.570000;0
5;arms_factory;1042;10.700028;292;-1.570000;0
5;arms_factory;1046;10.510296;308;-1.570000;0
5;arms_factory;1058;10.329861;302;-1.570000;0
5;industrial_complex;1049;10.575169;291;-1.570000;0
5;industrial_complex;1043;10.426132;310;-1.570000;0
5;industrial_complex;1060;10.372092;304;-1.570000;0
5;industrial_complex;1035;10.570768;318;-1.570000;0
5;industrial_complex;1041;10.407071;330;-1.570000;0
5;industrial_complex;1036;10.724484;298;-1.570000;0
5;air_base;1044;10.462549;306;-1.570000;0
5;bunker;1055;10.387286;310;-1.570000;0
5;bunker;1037;10.819633;292;-1.570000;0
5;bunker;1038;10.509658;309;-1.570000;0
5;bunker;1056;10.356308;308;-1.570000;0
5;bunker;1032;10.529295;318;-1.570000;0
5;bunker;1050;10.614008;292;-1.570000;0
5;bunker;1044;10.568662;294;-1.570000;0
5;bunker;1038;10.829622;303;-1.570000;0
5;bunker;1050;10.370893;307;-1.570000;0
5;bunker;1055;10.393390;299;-1.570000;0
5;anti_air_building;1052;10.494841;328;-1.570000;0
5;anti_air_building;1050;10.503625;330;-1.570000;0
5;anti_air_building;1049;10.518517;300;-1.570000;0
5;synthetic_refinery;1042;10.815177;291;-1.570000;0
5;nuclear_reactor_spawn;1032;10.541568;314;-1.570000;0
5;rocket_site_spawn;1038;10.528303;325;-1.570000;0
5;radar_station;1048;10.413687;308;-1.570000;0
5;fuel_silo;1037;10.570112;316;-1.570000;0
5;stronghold_network;1051;10.383402;308;-1.570000;0
5;special_project_facility_spawn;1055;10.393390;299;-1.570000;0
5;special_project_facility_spawn;1036;10.589111;312;-1.570000;0
5;special_project_facility_spawn;1038;10.710378;305;-1.570000;0
5;special_project_facility_spawn;1055;10.442345;312;-1.570000;0
5;special_project_facility_spawn;1043;10.642244;320;-1.570000;0
5;special_project_facility_spawn;1036;10.724484;298;-1.570000;0
5;special_project_facility_spawn;1058;10.356570;300;-1.570000;0
5;special_project_facility_spawn;1052;10.385359;304;-1.570000;0
5;special_project_facility_spawn;1050;10.516992;315;-1.570000;0
5;special_project_facility_spawn;1054;10.623554;316;-1.570000;0
6;supply_node;1432;13.110492;631;-1.570000;0
6;supply_node;1415;10.360062;601;-1.570000;0
6;supply_node;1407;10.340724;613;-1.570000;0
6;supply_node;1400;11.341750;637;-1.570000;0
6;supply_node;1412;10.589816;629;-1.570000;0
6;supply_node;1438;17.801115;631;-1.570000;0
6;supply_node;1399;10.672002;631;-1.570000;0
6;supply_node;1413;10.324504;604;-1.570000;0
6;supply_node;1422;10.327055;617;-1.570000;0
6;supply_node;1400;11.101900;636;-1.570000;0
6;supply_node;1430;14.146638;635;-1.570000;0
6;supply_node;1418;10.424934;625;-1.570000;0
6;supply_node;1400;10.637305;630;-1.570000;0
6;supply_node;1436;13.618080;628;-1.570000;0
6;arms_factory;1413;13.553268;646;-1.570000;0
6;arms_factory;1402;10.591013;630;-1.570000;0
6;arms_factory;1420;15.887463;648;-1.570000;0
6;arms_factory;1421;11.164459;631;-1.570000;0
6;arms_factory;1405;10.458109;627;-1.570000;0
6;arms_factory;1406;13.095969;646;-1.570000;0
6;industrial_complex;1407;10.312325;615;-1.570000;0
6;industrial_complex;1414;13.088422;644;-1.570000;0
6;industrial_complex;1429;12.218222;631;-1.570000;0
6;industrial_complex;1409;10.317640;623;-1.570000;0
6;industrial_complex;1436;11.914367;617;-1.570000;0
6;industrial_complex;1438;14.204385;624;-1.570000;0
6;air_base;1423;10.294879;609;-1.570000;0
6;bunker;1395;13.580261;644;-1.570000;0
6;bunker;1419;10.296409;605;-1.570000;0
6;bunker;1415;10.343843;603;-1.570000;0
6;bunker;1437;12.638446;621;-1.570000;0
6;bunker;1431;11.093507;619;-1.570000;0
6;bunker;1397;14.380753;648;-1.570000;0
6;bunker;1428;10.700157;622;-1.570000;0
6;bunker;1409;10.314114;616;-1.570000;0
6;bunker;1426;20.360947;646;-1.570000;0
6;bunker;1396;15.204382;650;-1.570000;0
6;bunker;1418;10.303215;605;-1.570000;0
6;bunker;1438;16.429259;629;-1.570000;0
6;bunker;1397;10.902464;633;-1.570000;0
6;bunker;1430;10.753971;615;-1.570000;0
6;anti_air_building;1418;10.340513;610;-1.570000;0
6;anti_air_building;1415;10.360062;601;-1.570000;0
6;anti_air_building;1399;14.914108;650;-1.570000;0
6;synthetic_refinery;1413;13.265373;645;-1.570000;0
6;nuclear_reactor_spawn;1397;15.944064;653;-1.570000;0
6;rocket_site_spawn;1434;12.450669;625;-1.570000;0
6;radar_station;1410;10.958109;634;-1.570000;0
6;fuel_silo;1406;15.233325;651;-1.570000;0
6;stronghold_network;1411;13.407007;647;-1.570000;0
6;special_project_facility_spawn;1432;15.532870;637;-1.570000;0
6;special_project_facility_spawn;1401;10.563800;629;-1.570000;0
6;special_project_facility_spawn;1435;11.502602;615;-1.570000;0
6;special_project_facility_spawn;1427;11.297035;629;-1.570000;0
6;special_project_facility_spawn;1432;15.778946;636;-1.570000;0
6;special_project_facility_spawn;1416;10.313315;602;-1.570000;0
6;special_project_facility_spawn;1422;15.778714;646;-1.570000;0
6;special_project_facility_spawn;1398;15.690982;652;-1.570000;0
6;special_project_facility_spawn;1410;10.319110;616;-1.570000;0
6;special_project_facility_spawn;1406;10.901404;636;-1.570000;0
6;special_project_facility_spawn;1425;10.352577;616;-1.570000;0
6;special_project_facility_spawn;1406;10.392532;625;-1.570000;0
6;special_project_facility_spawn;1426;17.141257;640;-1.570000;0
6;special_project_facility_spawn;1425;10.461204;621;-1.570000;0
7;supply_node;852;9.598078;947;-1.570000;0
7;supply_node;882;9.711395;940;-1.570000;0
7;supply_node;887;9.707426;937;-1.570000;0
7;supply_node;870;9.591652;925;-1.570000;0
7;supply_node;884;9.622778;947;-1.570000;0
7;supply_node;872;9.549624;964;-1.570000;0
7;supply_node;870;9.560168;965;-1.570000;0
7;supply_node;857;9.692468;929;-1.570000;0
7;supply_node;861;9.586654;942;-1.570000;0
7;supply_node;867;9.607507;936;-1.570000;0
7;arms_factory;854;9.602683;948;-1.570000;0
7;arms_factory;883;9.578510;929;-1.570000;0
7;arms_factory;853;9.698759;938;-1.570000;0
7;arms_factory;881;9.600452;957;-1.570000;0
7;arms_factory;874;9.605475;944;-1.570000;0
7;arms_factory;852;9.969575;934;-1.570000;0
7;industrial_complex;881;9.576595;931;-1.570000;0
7;industrial_complex;866;9.590342;953;-1.570000;0
7;industrial_complex;866;9.596962;955;-1.570000;0
7;industrial_complex;866;9.609727;942;-1.570000;0
7;industrial_complex;856;9.747279;937;-1.570000;0
7;industrial_complex;874;9.581115;931;-1.570000;0
7;air_base;857;9.557713;949;-1.570000;0
7;bunker;868;9.589000;955;-1.570000;0
7;bunker;860;9.677853;928;-1.570000;0
7;bunker;866;9.625412;933;-1.570000;0
7;bunker;877;9.662941;952;-1.570000;0
7;bunker;885;9.598540;934;-1.570000;0
7;bunker;863;9.681335;933;-1.570000;0
7;bunker;867;9.614204;947;-1.570000;0
7;bunker;850;9.625629;943;-1.570000;0
7;bunker;879;9.605058;957;-1.570000;0
7;bunker;870;9.554321;960;-1.570000;0
7;anti_air_building;852;9.660619;940;-1.570000;0
7;anti_air_building;885;9.599693;927;-1.570000;0
7;anti_air_building;852;9.956199;932;-1.570000;0
7;synthetic_refinery;876;9.617825;931;-1.570000;0
7;nuclear_reactor_spawn;853;9.754527;929;-1.570000;0
7;rocket_site_spawn;856;9.747279;937;-1.570000;0
7;radar_station;880;9.604288;957;-1.570000;0
7;fuel_silo;852;9.956199;932;-1.570000;0
7;stronghold_network;866;9.578036;958;-1.570000;0
7;special_project_facility_spawn;884;9.667208;942;-1.570000;0
7;special_project_facility_spawn;877;9.643847;938;-1.570000;0
7;special_project_facility_spawn;871;9.625838;932;-1.570000;0
7;special_project_facility_spawn;866;9.644479;931;-1.570000;0
7;special_project_facility_spawn;868;9.649582;927;-1.570000;0
7;special_project_facility_spawn;877;9.606631;935;-1.570000;0
7;special_project_facility_spawn;850;9.658785;941;-1.570000;0
7;special_project_facility_spawn;868;9.574378;959;-1.570000;0
7;special_project_facility_spawn;855;9.606151;947;-1.570000;0
7;special_project_facility_spawn;884;9.709237;941;-1.570000;0
8;supply_node;1172;10.337045;120;-1.570000;0
8;supply_node;1184;9.842102;127;-1.570000;0
8;supply_node;1174;10.345262;122;-1.570000;0
8;supply_node;1165;9.737861;116;-1.570000;0
8;supply_node;1163;9.637048;114;-1.570000;0
8;supply_node;1170;9.987584;119;-1.570000;0
8;arms_factory;1172;10.692130;132;-1.570000;0
8;arms_factory;1181;10.469943;146;-1.570000;0
8;arms_factory;1157;10.403271;130;-1.570000;0
8;arms_factory;1164;9.620132;116;-1.570000;0
8;arms_factory;1165;10.606762;142;-1.570000;0
8;arms_factory;1173;10.525143;145;-1.570000;0
8;industrial_complex;1160;10.121832;123;-1.570000;0
8;industrial_complex;1168;10.507977;131;-1.570000;0
8;industrial_complex;1172;10.045844;127;-1.570000;0
8;industrial_complex;1182;9.760783;129;-1.570000;0
8;industrial_complex;1182;10.618697;141;-1.570000;0
8;industrial_complex;1177;10.306293;136;-1.570000;0
8;air_base;1181;9.744595;130;-1.570000;0
8;bunker;1150;10.477943;136;-1.570000;0
8;bunker;1174;9.878932;124;-1.570000;0
8;bunker;1151;10.461095;135;-1.570000;0
8;bunker;1173;10.682838;137;-1.570000;0
8;bunker;1164;9.602290;117;-1.570000;0
8;bunker;1172;10.045844;127;-1.570000;0
8;coastal_bunker;1172;10.337045;120;-1.570000;0
8;coastal_bunker;1167;9.852356;118;-1.570000;0
8;coastal_bunker;1185;9.773734;128;-1.570000;0
8;dockyard;1163;9.637048;114;-1.570000;0
8;naval_base_spawn;1173;10.517342;121;-1.570000;8967
8;naval_base_spawn;1169;9.614417;118;-1.570000;8967
8;naval_base_spawn;1178;10.115226;124;-1.570000;8967
8;anti_air_building;1161;10.463580;132;-1.570000;0
8;anti_air_building;1170;9.753167;125;-1.570000;0
8;anti_air_building;1162;10.754230;137;-1.570000;0
8;synthetic_refinery;1174;9.878932;124;-1.570000;0
8;nuclear_reactor_spawn;1172;10.549383;140;-1.570000;0
8;rocket_site_spawn;1180;9.784813;127;-1.570000;0
8;radar_station;1164;9.602290;117;-1.570000;0
8;fuel_silo;1166;10.833835;141;-1.570000;0
8;floating_harbor;1178;10.115226;124;-1.570000;0
8;stronghold_network;1166;9.838794;117;-1.570000;0
8;special_project_facility_spawn;1167;10.431197;129;-1.570000;0
8;special_project_facility_spawn;1160;9.684660;119;-1.570000;0
8;special_project_facility_spawn;1180;9.889376;126;-1.570000;0
8;special_project_facility_spawn;1177;10.026829;124;-1.570000;0
8;special_project_facility_spawn;1173;10.517342;121;-1.570000;0
8;special_project_facility_spawn;1175;10.470232;138;-1.570000;0
9;supply_node;1431;9.623777;828;-1.570000;0
9;supply_node;1416;9.669082;816;-1.570000;0
9;supply_node;1418;9.721298;822;-1.570000;0
9;supply_node;1420;9.719290;827;-1.570000;0
9;arms_factory;1422;9.691245;830;-1.570000;0
9;arms_factory;1414;9.750889;830;-1.570000;0
9;arms_factory;1422;9.705197;828;-1.570000;0
9;arms_factory;1411;9.770645;815;-1.570000;0
9;arms_factory;1424;9.675729;828;-1.570000;0
9;arms_factory;1436;9.627549;827;-1.570000;0
9;industrial_complex;1416;9.695361;819;-1.570000;0
9;industrial_complex;1413;9.693677;818;-1.570000;0
9;industrial_complex;1407;9.589786;848;-1.570000;0
9;industrial_complex;1413;9.721583;830;-1.570000;0
9;industrial_complex;1409;9.585422;841;-1.570000;0
9;industrial_complex;1408;9.592928;839;-1.570000;0
9;air_base;1411;9.687603;832;-1.570000;0
9;bunker;1419;9.665345;818;-1.570000;0
9;bunker;1433;9.639886;830;-1.570000;0
9;bunker;1408;9.588010;844;-1.570000;0
9;bunker;1417;9.678899;817;-1.570000;0
9;anti_air_building;1425;9.645423;827;-1.570000;0
9;anti_air_building;1422;9.639389;825;-1.570000;0
9;anti_air_building;1431;9.626564;826;-1.570000;0
9;synthetic_refinery;1407;9.592240;846;-1.570000;0
9;nuclear_reactor_spawn;1412;9.733041;815;-1.570000;0
9;rocket_site_spawn;1413;9.742433;827;-1.570000;0
9;radar_station;1414;9.687280;820;-1.570000;0
9;fuel_silo;1430;9.623514;826;-1.570000;0
9;stronghold_network;1416;9.770828;824;-1.570000;0
9;special_project_facility_spawn;1428;9.635958;828;-1.570000;0
9;special_project_facility_spawn;1417;9.752513;826;-1.570000;0
9;special_project_facility_spawn;1413;9.580989;851;-1.570000;0
9;special_project_facility_spawn;1417;9.678899;817;-1.570000;0
10;supply_node;1705;9.531355;744;-1.570000;0
10;supply_node;1712;9.535654;736;-1.570000;0
10;supply_node;1724;9.543512;744;-1.570000;0
10;arms_factory;1717;9.558150;747;-1.570000;0
10;arms_factory;1704;9.536763;741;-1.570000;0
10;arms_factory;1701;9.539744;743;-1.570000;0
10;arms_factory;1711;9.534237;733;-1.570000;0
10;arms_factory;1718;9.568571;739;-1.570000;0
10;arms_factory;1715;9.563326;746;-1.570000;0
10;industrial_complex;1724;9.547985;738;-1.570000;0
10;industrial_complex;1704;9.570216;749;-1.570000;0
10;industrial_complex;1730;9.576705;743;-1.570000;0
10;industrial_complex;1721;9.543683;739;-1.570000;0
10;industrial_complex;1722;9.546975;738;-1.570000;0
10;industrial_complex;1718;9.550909;733;-1.570000;0
10;air_base;1699;9.558871;745;-1.570000;0
10;bunker;1725;9.545829;740;-1.570000;0
10;bunker;1724;9.537022;743;-1.570000;0
10;bunker;1714;9.534395;739;-1.570000;0
10;anti_air_building;1698;9.549687;744;-1.570000;0
10;anti_air_building;1723;9.558174;738;-1.570000;0
10;anti_air_building;1717;9.553484;733;-1.570000;0
10;synthetic_refinery;1697;9.542447;745;-1.570000;0
10;nuclear_reactor_spawn;1708;9.534896;736;-1.570000;0
10;rocket_site_spawn;1703;9.536952;739;-1.570000;0
10;radar_station;1706;9.533199;739;-1.570000;0
10;fuel_silo;1726;9.548534;743;-1.570000;0
10;stronghold_network;1718;9.552924;732;-1.570000;0
10;special_project_facility_spawn;1710;9.531757;737;-1.570000;0
10;special_project_facility_spawn;1719;9.570313;740;-1.570000;0
10;special_project_facility_spawn;1712;9.527956;738;-1.570000;0
11;supply_node;1593;9.557938;426;-1.570000;0
11;supply_node;1593;9.656907;422;-1.570000;0
11;supply_node;1591;9.582389;420;-1.570000;0
11;supply_node;1591;9.582389;420;-1.570000;0
11;supply_node;1593;9.577292;429;-1.570000;0
11;supply_node;1595;9.623937;430;-1.570000;0
11;supply_node;1593;9.577292;429;-1.570000;0
11;supply_node;1593;9.656907;422;-1.570000;0
11;supply_node;1593;9.572318;425;-1.570000;0
11;supply_node;1593;9.598499;424;-1.570000;0
11;supply_node;1595;9.623937;430;-1.570000;0
11;supply_node;1593;9.577292;429;-1.570000;0
11;supply_node;1594;9.651953;430;-1.570000;0
11;supply_node;1595;9.623937;430;-1.570000;0
11;supply_node;1593;9.577292;429;-1.570000;0
11;supply_node;1593;9.656907;422;-1.570000;0
11;supply_node;1593;9.577292;429;-1.570000;0
11;supply_node;1595;9.623937;430;-1.570000;0
11;supply_node;1593;9.577292;429;-1.570000;0
11;arms_factory;1607;10.408093;460;-1.570000;0
11;arms_factory;1577;10.376582;485;-1.570000;0
11;arms_factory;1587;9.956062;432;-1.570000;0
11;arms_factory;1574;10.295927;484;-1.570000;0
11;arms_factory;1573;10.649911;449;-1.570000;0
11;arms_factory;1591;9.707228;430;-1.570000;0
11;industrial_complex;1577;10.534012;489;-1.570000;0
11;industrial_complex;1574;10.652338;469;-1.570000;0
11;industrial_complex;1604;10.373309;459;-1.570000;0
11;industrial_complex;1613;10.162613;461;-1.570000;0
11;industrial_complex;1573;10.718684;460;-1.570000;0
11;industrial_complex;1619;9.866262;460;-1.570000;0
11;air_base;1572;10.369323;479;-1.570000;0
11;bunker;1613;10.111337;452;-1.570000;0
11;bunker;1576;10.296785;481;-1.570000;0
11;bunker;1568;10.525507;467;-1.570000;0
11;bunker;1598;10.324704;450;-1.570000;0
11;bunker;1579;10.341667;457;-1.570000;0
11;bunker;1589;10.604338;471;-1.570000;0
11;bunker;1595;10.529168;473;-1.570000;0
11;bunker;1579;10.331309;434;-1.570000;0
11;bunker;1588;10.386812;475;-1.570000;0
11;bunker;1586;10.439067;475;-1.570000;0
11;bunker;1603;10.174411;438;-1.570000;0
11;bunker;1567;11.336858;463;-1.570000;0
11;bunker;1615;10.364671;465;-1.570000;0
11;bunker;1585;10.348804;461;-1.570000;0
11;bunker;1587;9.761375;426;-1.570000;0
11;bunker;1585;10.474405;464;-1.570000;0
11;bunker;1601;10.499492;453;-1.570000;0
11;bunker;1582;10.478397;481;-1.570000;0
11;bunker;1574;10.295927;484;-1.570000;0
11;coastal_bunker;1591;9.582389;420;-1.570000;0
11;coastal_bunker;1597;9.630219;431;-1.570000;0
11;dockyard;1593;9.594237;428;-1.570000;0
11;naval_base_spawn;1593;9.656907;423;-1.570000;8877
11;naval_base_spawn;1597;9.630219;431;-1.570000;8877
11;anti_air_building;1590;9.625295;428;-1.570000;0
11;anti_air_building;1574;11.129977;458;-1.570000;0
11;anti_air_building;1593;10.793965;466;-1.570000;0
11;synthetic_refinery;1605;10.544781;452;-1.570000;0
11;nuclear_reactor_spawn;1567;10.662673;443;-1.570000;0
11;rocket_site_spawn;1598;9.748280;433;-1.570000;0
11;radar_station;1587;9.833488;428;-1.570000;0
11;fuel_silo;1592;10.254365;445;-1.570000;0
11;floating_harbor;1595;9.623937;430;-1.570000;0
11;stronghold_network;1580;10.305613;484;-1.570000;0
11;special_project_facility_spawn;1579;10.278147;484;-1.570000;0
11;special_project_facility_spawn;1585;9.968690;426;-1.570000;0
